0.000000	-0.000000
0.001000	-0.000000
0.002000	-0.000000
0.003000	-0.000000
0.004000	-0.000000
0.005000	-0.000000
0.006000	-0.000000
0.007000	-0.000000
0.008000	-0.000000
0.009000	-0.000000
0.010000	-0.000000
0.011000	-0.000000
0.012000	-0.000000
0.013000	-0.000000
0.014000	-0.000000
0.015000	-0.000000
0.016000	-0.000000
0.017000	-0.000000
0.018000	-0.000000
0.019000	-0.000000
0.020000	-0.000000
0.021000	-0.000000
0.022000	-0.000000
0.023000	-0.000000
0.024000	-0.000000
0.025000	-0.000000
0.026000	-0.000000
0.027000	-0.000000
0.028000	-0.000000
0.029000	-0.000000
0.030000	-0.000000
0.031000	-0.000000
0.032000	-0.000000
0.033000	-0.000000
0.034000	-0.000000
0.035000	-0.000000
0.036000	-0.000000
0.037000	-0.000000
0.038000	-0.000000
0.039000	-0.000000
0.040000	-0.000000
0.041000	-0.000000
0.042000	-0.000000
0.043000	-0.000000
0.044000	-0.000000
0.045000	-0.000000
0.046000	-0.000000
0.047000	-0.000000
0.048000	-0.000000
0.049000	-0.000000
0.050000	-0.000000
0.051000	-0.000000
0.052000	-0.000000
0.053000	-0.000000
0.054000	-0.000000
0.055000	-0.000000
0.056000	-0.000000
0.057000	-0.000000
0.058000	-0.000000
0.059000	-0.000000
0.060000	-0.000000
0.061000	-0.000000
0.062000	-0.000000
0.063000	-0.000000
0.064000	-0.000000
0.065000	-0.000000
0.066000	-0.000000
0.067000	-0.000000
0.068000	-0.000000
0.069000	-0.000000
0.070000	-0.000000
0.071000	-0.000000
0.072000	-0.000000
0.073000	-0.000000
0.074000	-0.000000
0.075000	-0.000000
0.076000	-0.000000
0.077000	-0.000000
0.078000	-0.000000
0.079000	-0.000000
0.080000	-0.000000
0.081000	-0.000000
0.082000	-0.000000
0.083000	-0.000000
0.084000	-0.000000
0.085000	-0.000000
0.086000	-0.000000
0.087000	-0.000000
0.088000	-0.000000
0.089000	-0.000000
0.090000	-0.000000
0.091000	-0.000000
0.092000	-0.000000
0.093000	-0.000000
0.094000	-0.000000
0.095000	-0.000000
0.096000	-0.000000
0.097000	-0.000000
0.098000	-0.000000
0.099000	-0.000000
0.100000	-0.000000
0.101000	-0.000000
0.102000	-0.000000
0.103000	-0.000000
0.104000	-0.000000
0.105000	-0.000000
0.106000	-0.000000
0.107000	-0.000000
0.108000	-0.000000
0.109000	-0.000000
0.110000	-0.000000
0.111000	-0.000000
0.112000	-0.000000
0.113000	-0.000000
0.114000	-0.000000
0.115000	-0.000000
0.116000	-0.000000
0.117000	-0.000000
0.118000	-0.000000
0.119000	-0.000000
0.120000	-0.000000
0.121000	-0.000000
0.122000	-0.000000
0.123000	-0.000000
0.124000	-0.000000
0.125000	-0.000000
0.126000	-0.000000
0.127000	-0.000000
0.128000	-0.000000
0.129000	-0.000000
0.130000	-0.000000
0.131000	-0.000000
0.132000	-0.000000
0.133000	-0.000000
0.134000	-0.000000
0.135000	-0.000000
0.136000	-0.000000
0.137000	-0.000000
0.138000	-0.000000
0.139000	-0.000000
0.140000	-0.000000
0.141000	-0.000000
0.142000	-0.000000
0.143000	-0.000000
0.144000	-0.000000
0.145000	-0.000000
0.146000	-0.000000
0.147000	-0.000000
0.148000	-0.000000
0.149000	-0.000000
0.150000	-0.000000
0.151000	-0.000000
0.152000	-0.000000
0.153000	-0.000000
0.154000	-0.000000
0.155000	-0.000000
0.156000	-0.000000
0.157000	-0.000000
0.158000	-0.000000
0.159000	-0.000000
0.160000	-0.000000
0.161000	-0.000000
0.162000	-0.000000
0.163000	-0.000000
0.164000	-0.000000
0.165000	-0.000000
0.166000	-0.000000
0.167000	-0.000000
0.168000	-0.000000
0.169000	-0.000000
0.170000	-0.000000
0.171000	-0.000000
0.172000	-0.000000
0.173000	-0.000000
0.174000	-0.000000
0.175000	-0.000000
0.176000	-0.000000
0.177000	-0.000000
0.178000	-0.000000
0.179000	-0.000000
0.180000	-0.000000
0.181000	-0.000000
0.182000	-0.000000
0.183000	-0.000000
0.184000	-0.000000
0.185000	-0.000000
0.186000	-0.000000
0.187000	-0.000000
0.188000	-0.000000
0.189000	-0.000000
0.190000	-0.000000
0.191000	-0.000000
0.192000	-0.000000
0.193000	-0.000000
0.194000	-0.000000
0.195000	-0.000000
0.196000	-0.000000
0.197000	-0.000000
0.198000	-0.000000
0.199000	-0.000000
0.200000	-0.000000
0.201000	-0.000000
0.202000	-0.000000
0.203000	-0.000000
0.204000	-0.000000
0.205000	-0.000000
0.206000	-0.000000
0.207000	-0.000000
0.208000	-0.000000
0.209000	-0.000000
0.210000	-0.000000
0.211000	-0.000000
0.212000	-0.000000
0.213000	-0.000000
0.214000	-0.000000
0.215000	-0.000000
0.216000	-0.000000
0.217000	-0.000000
0.218000	-0.000000
0.219000	-0.000000
0.220000	-0.000000
0.221000	-0.000000
0.222000	-0.000000
0.223000	-0.000000
0.224000	-0.000000
0.225000	-0.000000
0.226000	-0.000000
0.227000	-0.000000
0.228000	-0.000000
0.229000	-0.000000
0.230000	-0.000000
0.231000	-0.000000
0.232000	-0.000000
0.233000	-0.000000
0.234000	-0.000000
0.235000	-0.000000
0.236000	-0.000000
0.237000	-0.000000
0.238000	-0.000000
0.239000	-0.000000
0.240000	-0.000000
0.241000	-0.000000
0.242000	-0.000000
0.243000	-0.000000
0.244000	-0.000000
0.245000	-0.000000
0.246000	-0.000000
0.247000	-0.000000
0.248000	-0.000000
0.249000	-0.000000
0.250000	-0.000000
0.251000	-0.000000
0.252000	-0.000000
0.253000	-0.000000
0.254000	-0.000000
0.255000	-0.000000
0.256000	-0.000000
0.257000	-0.000000
0.258000	-0.000000
0.259000	-0.000000
0.260000	-0.000000
0.261000	-0.000000
0.262000	-0.000000
0.263000	-0.000000
0.264000	-0.000000
0.265000	-0.000000
0.266000	-0.000000
0.267000	-0.000000
0.268000	-0.000000
0.269000	-0.000000
0.270000	-0.000000
0.271000	-0.000000
0.272000	-0.000000
0.273000	-0.000000
0.274000	-0.000000
0.275000	-0.000000
0.276000	-0.000000
0.277000	-0.000000
0.278000	-0.000000
0.279000	-0.000000
0.280000	-0.000000
0.281000	-0.000000
0.282000	-0.000000
0.283000	-0.000000
0.284000	-0.000000
0.285000	-0.000000
0.286000	-0.000000
0.287000	-0.000000
0.288000	-0.000000
0.289000	-0.000000
0.290000	-0.000000
0.291000	-0.000000
0.292000	-0.000000
0.293000	-0.000000
0.294000	-0.000000
0.295000	-0.000000
0.296000	-0.000000
0.297000	-0.000000
0.298000	-0.000000
0.299000	-0.000000
0.300000	-0.000000
0.301000	-0.000000
0.302000	-0.000000
0.303000	-0.000000
0.304000	-0.000000
0.305000	-0.000000
0.306000	-0.000000
0.307000	-0.000000
0.308000	-0.000000
0.309000	-0.000000
0.310000	-0.000000
0.311000	-0.000001
0.312000	-0.000001
0.313000	-0.000001
0.314000	-0.000001
0.315000	-0.000001
0.316000	-0.000001
0.317000	-0.000001
0.318000	-0.000001
0.319000	-0.000001
0.320000	-0.000001
0.321000	-0.000001
0.322000	-0.000001
0.323000	-0.000001
0.324000	-0.000001
0.325000	-0.000001
0.326000	-0.000001
0.327000	-0.000001
0.328000	-0.000001
0.329000	-0.000001
0.330000	-0.000001
0.331000	-0.000001
0.332000	-0.000002
0.333000	-0.000002
0.334000	-0.000002
0.335000	-0.000002
0.336000	-0.000002
0.337000	-0.000002
0.338000	-0.000002
0.339000	-0.000002
0.340000	-0.000002
0.341000	-0.000002
0.342000	-0.000002
0.343000	-0.000003
0.344000	-0.000003
0.345000	-0.000003
0.346000	-0.000003
0.347000	-0.000003
0.348000	-0.000003
0.349000	-0.000003
0.350000	-0.000004
0.351000	-0.000004
0.352000	-0.000004
0.353000	-0.000004
0.354000	-0.000004
0.355000	-0.000005
0.356000	-0.000005
0.357000	-0.000005
0.358000	-0.000005
0.359000	-0.000006
0.360000	-0.000006
0.361000	-0.000006
0.362000	-0.000006
0.363000	-0.000007
0.364000	-0.000007
0.365000	-0.000007
0.366000	-0.000008
0.367000	-0.000008
0.368000	-0.000008
0.369000	-0.000009
0.370000	-0.000009
0.371000	-0.000010
0.372000	-0.000010
0.373000	-0.000011
0.374000	-0.000011
0.375000	-0.000012
0.376000	-0.000012
0.377000	-0.000013
0.378000	-0.000013
0.379000	-0.000014
0.380000	-0.000015
0.381000	-0.000015
0.382000	-0.000016
0.383000	-0.000017
0.384000	-0.000018
0.385000	-0.000019
0.386000	-0.000019
0.387000	-0.000020
0.388000	-0.000021
0.389000	-0.000022
0.390000	-0.000023
0.391000	-0.000024
0.392000	-0.000025
0.393000	-0.000027
0.394000	-0.000028
0.395000	-0.000029
0.396000	-0.000030
0.397000	-0.000032
0.398000	-0.000033
0.399000	-0.000035
0.400000	-0.000036
0.401000	-0.000038
0.402000	-0.000040
0.403000	-0.000041
0.404000	-0.000043
0.405000	-0.000045
0.406000	-0.000047
0.407000	-0.000049
0.408000	-0.000051
0.409000	-0.000054
0.410000	-0.000056
0.411000	-0.000058
0.412000	-0.000061
0.413000	-0.000064
0.414000	-0.000066
0.415000	-0.000069
0.416000	-0.000072
0.417000	-0.000075
0.418000	-0.000079
0.419000	-0.000082
0.420000	-0.000086
0.421000	-0.000089
0.422000	-0.000093
0.423000	-0.000097
0.424000	-0.000101
0.425000	-0.000106
0.426000	-0.000110
0.427000	-0.000115
0.428000	-0.000120
0.429000	-0.000125
0.430000	-0.000130
0.431000	-0.000136
0.432000	-0.000141
0.433000	-0.000147
0.434000	-0.000153
0.435000	-0.000160
0.436000	-0.000166
0.437000	-0.000173
0.438000	-0.000181
0.439000	-0.000188
0.440000	-0.000196
0.441000	-0.000204
0.442000	-0.000212
0.443000	-0.000221
0.444000	-0.000230
0.445000	-0.000239
0.446000	-0.000249
0.447000	-0.000259
0.448000	-0.000270
0.449000	-0.000281
0.450000	-0.000292
0.451000	-0.000304
0.452000	-0.000316
0.453000	-0.000329
0.454000	-0.000342
0.455000	-0.000356
0.456000	-0.000370
0.457000	-0.000385
0.458000	-0.000400
0.459000	-0.000416
0.460000	-0.000433
0.461000	-0.000450
0.462000	-0.000467
0.463000	-0.000486
0.464000	-0.000505
0.465000	-0.000524
0.466000	-0.000545
0.467000	-0.000566
0.468000	-0.000588
0.469000	-0.000611
0.470000	-0.000635
0.471000	-0.000659
0.472000	-0.000684
0.473000	-0.000711
0.474000	-0.000738
0.475000	-0.000766
0.476000	-0.000795
0.477000	-0.000826
0.478000	-0.000857
0.479000	-0.000889
0.480000	-0.000923
0.481000	-0.000958
0.482000	-0.000994
0.483000	-0.001031
0.484000	-0.001070
0.485000	-0.001109
0.486000	-0.001151
0.487000	-0.001193
0.488000	-0.001238
0.489000	-0.001283
0.490000	-0.001331
0.491000	-0.001380
0.492000	-0.001430
0.493000	-0.001482
0.494000	-0.001537
0.495000	-0.001593
0.496000	-0.001650
0.497000	-0.001710
0.498000	-0.001772
0.499000	-0.001836
0.500000	-0.001902
0.501000	-0.001970
0.502000	-0.002040
0.503000	-0.002113
0.504000	-0.002188
0.505000	-0.002266
0.506000	-0.002346
0.507000	-0.002429
0.508000	-0.002514
0.509000	-0.002603
0.510000	-0.002694
0.511000	-0.002788
0.512000	-0.002885
0.513000	-0.002985
0.514000	-0.003089
0.515000	-0.003196
0.516000	-0.003306
0.517000	-0.003419
0.518000	-0.003537
0.519000	-0.003658
0.520000	-0.003782
0.521000	-0.003911
0.522000	-0.004044
0.523000	-0.004180
0.524000	-0.004321
0.525000	-0.004467
0.526000	-0.004617
0.527000	-0.004771
0.528000	-0.004930
0.529000	-0.005094
0.530000	-0.005263
0.531000	-0.005437
0.532000	-0.005617
0.533000	-0.005802
0.534000	-0.005992
0.535000	-0.006188
0.536000	-0.006390
0.537000	-0.006598
0.538000	-0.006812
0.539000	-0.007032
0.540000	-0.007259
0.541000	-0.007492
0.542000	-0.007732
0.543000	-0.007980
0.544000	-0.008234
0.545000	-0.008496
0.546000	-0.008765
0.547000	-0.009042
0.548000	-0.009327
0.549000	-0.009620
0.550000	-0.009921
0.551000	-0.010231
0.552000	-0.010549
0.553000	-0.010876
0.554000	-0.011213
0.555000	-0.011559
0.556000	-0.011914
0.557000	-0.012280
0.558000	-0.012655
0.559000	-0.013040
0.560000	-0.013437
0.561000	-0.013843
0.562000	-0.014261
